Stage,Body,Window,Type,Raw_Count,Total_Area,Avg_Area
Dissipation,20001439,5,Opposition,787,12344.0,15.680000305175781
Dissipation,20001439,5,Conjunction,741,10321.0,13.930000305175781
Dissipation,20001467,1,Opposition,172,2667.0,15.510000228881836
Dissipation,20001467,1,Conjunction,153,2216.0,14.479999542236328
Dissipation,20001467,2,Opposition,319,4397.0,13.779999732971191
Dissipation,20001467,2,Conjunction,315,4559.0,14.470000267028809
Dissipation,20001467,3,Opposition,482,7324.0,15.199999809265137
Dissipation,20001467,3,Conjunction,464,6533.0,14.079999923706055
Dissipation,20001467,4,Opposition,640,9784.0,15.289999961853027
Dissipation,20001467,4,Conjunction,612,8767.0,14.329999923706055
Dissipation,20001467,5,Opposition,792,12046.0,15.210000038146973
Dissipation,20001467,5,Conjunction,762,10798.0,14.170000076293945
Dissipation,20001469,1,Opposition,168,2336.0,13.899999618530273
Dissipation,20001469,1,Conjunction,151,1944.0,12.869999885559082
Dissipation,20001469,2,Opposition,314,4291.0,13.670000076293945
Dissipation,20001469,2,Conjunction,319,4512.0,14.140000343322754
Dissipation,20001469,3,Opposition,483,6379.0,13.210000038146973
Dissipation,20001469,3,Conjunction,479,7219.0,15.069999694824219
Dissipation,20001469,4,Opposition,625,8131.0,13.010000228881836
Dissipation,20001469,4,Conjunction,643,9333.0,14.510000228881836
Dissipation,20001469,5,Opposition,771,10611.0,13.760000228881836
Dissipation,20001469,5,Conjunction,802,11818.0,14.739999771118164
Dissipation,20001512,1,Opposition,166,2172.0,13.079999923706055
Dissipation,20001512,1,Conjunction,147,2075.0,14.119999885559082
Dissipation,20001512,2,Opposition,302,4502.0,14.90999984741211
Dissipation,20001512,2,Conjunction,307,4316.0,14.0600004196167
Dissipation,20001512,3,Opposition,452,7470.0,16.530000686645508
Dissipation,20001512,3,Conjunction,469,6873.0,14.649999618530273
Dissipation,20001512,4,Opposition,601,9834.0,16.360000610351562
Dissipation,20001512,4,Conjunction,617,9088.0,14.729999542236328
Dissipation,20001512,5,Opposition,745,12434.0,16.690000534057617
Dissipation,20001512,5,Conjunction,784,11454.0,14.609999656677246
Dissipation,20001520,1,Opposition,165,3126.0,18.950000762939453
Dissipation,20001520,1,Conjunction,165,1811.0,10.979999542236328
Dissipation,20001520,2,Opposition,326,5993.0,18.3799991607666
Dissipation,20001520,2,Conjunction,325,4420.0,13.600000381469727
Dissipation,20001520,3,Opposition,457,7689.0,16.81999969482422
Dissipation,20001520,3,Conjunction,469,6394.0,13.630000114440918
Dissipation,20001520,4,Opposition,615,9930.0,16.149999618530273
Dissipation,20001520,4,Conjunction,615,8513.0,13.84000015258789
Dissipation,20001520,5,Opposition,758,12150.0,16.030000686645508
Dissipation,20001520,5,Conjunction,751,10608.0,14.130000114440918
Dissipation,20001529,1,Opposition,163,2396.0,14.699999809265137
Dissipation,20001529,1,Conjunction,140,2045.0,14.609999656677246
Dissipation,20001529,2,Opposition,323,4904.0,15.180000305175781
Dissipation,20001529,2,Conjunction,300,4230.0,14.100000381469727
Dissipation,20001529,3,Opposition,472,7719.0,16.350000381469727
Dissipation,20001529,3,Conjunction,456,6784.0,14.880000114440918
Dissipation,20001529,4,Opposition,598,9455.0,15.8100004196167
Dissipation,20001529,4,Conjunction,607,9626.0,15.859999656677246
Dissipation,20001529,5,Opposition,740,11321.0,15.300000190734863
Dissipation,20001529,5,Conjunction,754,11668.0,15.470000267028809
Dissipation,20001558,1,Opposition,133,2124.0,15.970000267028809
Dissipation,20001558,1,Conjunction,152,2742.0,18.040000915527344
Dissipation,20001558,2,Opposition,299,4382.0,14.65999984741211
Dissipation,20001558,2,Conjunction,320,5432.0,16.979999542236328
Dissipation,20001558,3,Opposition,474,6551.0,13.819999694824219
Dissipation,20001558,3,Conjunction,464,7861.0,16.940000534057617
Dissipation,20001558,4,Opposition,631,8442.0,13.380000114440918
Dissipation,20001558,4,Conjunction,594,9652.0,16.25
Dissipation,20001558,5,Opposition,787,10285.0,13.069999694824219
Dissipation,20001558,5,Conjunction,752,11526.0,15.329999923706055
Dissipation,20001567,1,Opposition,152,1882.0,12.380000114440918
Dissipation,20001567,1,Conjunction,139,1696.0,12.199999809265137
Dissipation,20001567,2,Opposition,309,4268.0,13.8100004196167
Dissipation,20001567,2,Conjunction,280,3932.0,14.039999961853027
Dissipation,20001567,3,Opposition,450,6204.0,13.789999961853027
Dissipation,20001567,3,Conjunction,446,6399.0,14.350000381469727
Dissipation,20001567,4,Opposition,641,8731.0,13.619999885559082
Dissipation,20001567,4,Conjunction,594,8349.0,14.0600004196167
Dissipation,20001567,5,Opposition,791,10918.0,13.800000190734863
Dissipation,20001567,5,Conjunction,739,10372.0,14.039999961853027
Dissipation,20001574,1,Opposition,152,2584.0,17.0
Dissipation,20001574,1,Conjunction,153,1877.0,12.270000457763672
Dissipation,20001574,2,Opposition,300,4860.0,16.200000762939453
Dissipation,20001574,2,Conjunction,308,4172.0,13.550000190734863
Dissipation,20001574,3,Opposition,464,7687.0,16.56999969482422
Dissipation,20001574,3,Conjunction,465,6571.0,14.130000114440918
Dissipation,20001574,4,Opposition,609,9612.0,15.779999732971191
Dissipation,20001574,4,Conjunction,637,9590.0,15.050000190734863
Dissipation,20001574,5,Opposition,770,12098.0,15.710000038146973
Dissipation,20001574,5,Conjunction,778,11278.0,14.5
Dissipation,20001583,1,Opposition,138,2038.0,14.770000457763672
Dissipation,20001583,1,Conjunction,152,2412.0,15.869999885559082
Dissipation,20001583,2,Opposition,286,4086.0,14.289999961853027
Dissipation,20001583,2,Conjunction,284,4533.0,15.960000038146973
Dissipation,20001583,3,Opposition,439,7025.0,16.0
Dissipation,20001583,3,Conjunction,433,6784.0,15.670000076293945
Dissipation,20001583,4,Opposition,596,9341.0,15.670000076293945
Dissipation,20001583,4,Conjunction,596,9386.0,15.75
Dissipation,20001583,5,Opposition,751,11225.0,14.949999809265137
Dissipation,20001583,5,Conjunction,732,11614.0,15.869999885559082
Dissipation,20001585,1,Opposition,163,2291.0,14.0600004196167
Dissipation,20001585,1,Conjunction,129,1670.0,12.949999809265137
Dissipation,20001585,2,Opposition,314,4414.0,14.0600004196167
Dissipation,20001585,2,Conjunction,272,3376.0,12.40999984741211
Dissipation,20001585,3,Opposition,483,7468.0,15.460000038146973
Dissipation,20001585,3,Conjunction,418,5577.0,13.34000015258789
Dissipation,20001585,4,Opposition,622,10225.0,16.440000534057617
Dissipation,20001585,4,Conjunction,561,7769.0,13.850000381469727
Dissipation,20001585,5,Opposition,796,12623.0,15.859999656677246
Dissipation,20001585,5,Conjunction,708,9482.0,13.390000343322754
Dissipation,20001625,1,Opposition,165,3210.0,19.450000762939453
Dissipation,20001625,1,Conjunction,143,1891.0,13.220000267028809
Dissipation,20001625,2,Opposition,318,5623.0,17.68000030517578
Dissipation,20001625,2,Conjunction,309,4503.0,14.569999694824219
Dissipation,20001625,3,Opposition,463,7923.0,17.110000610351562
Dissipation,20001625,3,Conjunction,479,7088.0,14.800000190734863
Dissipation,20001625,4,Opposition,622,10478.0,16.850000381469727
Dissipation,20001625,4,Conjunction,630,9264.0,14.699999809265137
Dissipation,20001625,5,Opposition,752,12583.0,16.729999542236328
Dissipation,20001625,5,Conjunction,780,11241.0,14.40999984741211
Dissipation,20001628,1,Opposition,157,2050.0,13.0600004196167
Dissipation,20001628,1,Conjunction,172,3830.0,22.270000457763672
Dissipation,20001628,2,Opposition,319,4902.0,15.369999885559082
Dissipation,20001628,2,Conjunction,321,6103.0,19.010000228881836
Dissipation,20001628,3,Opposition,475,7161.0,15.079999923706055
Dissipation,20001628,3,Conjunction,471,8402.0,17.84000015258789
Dissipation,20001628,4,Opposition,621,9764.0,15.720000267028809
Dissipation,20001628,4,Conjunction,643,10371.0,16.1299991607666
Dissipation,20001628,5,Opposition,776,12103.0,15.600000381469727
Dissipation,20001628,5,Conjunction,792,12802.0,16.15999984741211
Dissipation,20001637,1,Opposition,170,2580.0,15.180000305175781
Dissipation,20001637,1,Conjunction,161,2114.0,13.130000114440918
Dissipation,20001637,2,Opposition,320,4534.0,14.170000076293945
Dissipation,20001637,2,Conjunction,330,4970.0,15.0600004196167
Dissipation,20001637,3,Opposition,492,6746.0,13.710000038146973
Dissipation,20001637,3,Conjunction,490,6974.0,14.229999542236328
Dissipation,20001637,4,Opposition,644,8976.0,13.9399995803833
Dissipation,20001637,4,Conjunction,652,9169.0,14.0600004196167
Dissipation,20001637,5,Opposition,793,10958.0,13.819999694824219
Dissipation,20001637,5,Conjunction,816,11301.0,13.850000381469727
Dissipation,20001679,1,Opposition,140,1963.0,14.020000457763672
Dissipation,20001679,1,Conjunction,176,2334.0,13.260000228881836
Dissipation,20001679,2,Opposition,321,4348.0,13.550000190734863
Dissipation,20001679,2,Conjunction,325,4453.0,13.699999809265137
Dissipation,20001679,3,Opposition,485,6669.0,13.75
Dissipation,20001679,3,Conjunction,470,6322.0,13.449999809265137
Dissipation,20001679,4,Opposition,625,8328.0,13.319999694824219
Dissipation,20001679,4,Conjunction,644,8945.0,13.890000343322754
Dissipation,20001679,5,Opposition,761,10230.0,13.4399995803833
Dissipation,20001679,5,Conjunction,782,10975.0,14.029999732971191
Dissipation,20001712,1,Opposition,159,3353.0,21.09000015258789
Dissipation,20001712,1,Conjunction,149,1975.0,13.260000228881836
Dissipation,20001712,2,Opposition,305,5466.0,17.920000076293945
Dissipation,20001712,2,Conjunction,299,3925.0,13.130000114440918
Dissipation,20001712,3,Opposition,458,7805.0,17.040000915527344
Dissipation,20001712,3,Conjunction,465,5901.0,12.6899995803833
Dissipation,20001712,4,Opposition,601,9863.0,16.40999984741211
Dissipation,20001712,4,Conjunction,628,8212.0,13.079999923706055
Dissipation,20001712,5,Opposition,761,12025.0,15.800000190734863
Dissipation,20001712,5,Conjunction,789,10193.0,12.920000076293945
Dissipation,20001731,1,Opposition,163,2635.0,16.170000076293945
Dissipation,20001731,1,Conjunction,151,2517.0,16.670000076293945
Dissipation,20001731,2,Opposition,321,4906.0,15.279999732971191
Dissipation,20001731,2,Conjunction,288,4842.0,16.809999465942383
Dissipation,20001731,3,Opposition,456,7388.0,16.200000762939453
Dissipation,20001731,3,Conjunction,437,6949.0,15.899999618530273
Dissipation,20001731,4,Opposition,622,9439.0,15.180000305175781
Dissipation,20001731,4,Conjunction,594,9244.0,15.5600004196167
Dissipation,20001731,5,Opposition,753,11798.0,15.670000076293945
Dissipation,20001731,5,Conjunction,718,11155.0,15.539999961853027
Dissipation,20001735,1,Opposition,165,2781.0,16.850000381469727
Dissipation,20001735,1,Conjunction,177,3355.0,18.950000762939453
Dissipation,20001735,2,Opposition,329,5176.0,15.729999542236328
Dissipation,20001735,2,Conjunction,324,5372.0,16.579999923706055
Dissipation,20001735,3,Opposition,498,8039.0,16.139999389648438
Dissipation,20001735,3,Conjunction,515,7928.0,15.390000343322754
Dissipation,20001735,4,Opposition,679,10811.0,15.920000076293945
Dissipation,20001735,4,Conjunction,659,10228.0,15.520000457763672
Dissipation,20001735,5,Opposition,834,12846.0,15.399999618530273
Dissipation,20001735,5,Conjunction,827,12835.0,15.520000457763672
Dissipation,20001746,1,Opposition,151,2674.0,17.709999084472656
Dissipation,20001746,1,Conjunction,158,2228.0,14.100000381469727
Dissipation,20001746,2,Opposition,309,4347.0,14.069999694824219
Dissipation,20001746,2,Conjunction,307,4197.0,13.670000076293945
Dissipation,20001746,3,Opposition,470,6705.0,14.270000457763672
Dissipation,20001746,3,Conjunction,468,6310.0,13.479999542236328
Dissipation,20001746,4,Opposition,636,10040.0,15.789999961853027
Dissipation,20001746,4,Conjunction,631,9305.0,14.75
Dissipation,20001746,5,Opposition,812,12461.0,15.350000381469727
Dissipation,20001746,5,Conjunction,797,12080.0,15.15999984741211
Dissipation,20001749,1,Opposition,152,2199.0,14.470000267028809
Dissipation,20001749,1,Conjunction,150,2138.0,14.25
Dissipation,20001749,2,Opposition,313,4817.0,15.390000343322754
Dissipation,20001749,2,Conjunction,303,4066.0,13.420000076293945
Dissipation,20001749,3,Opposition,482,7335.0,15.220000267028809
Dissipation,20001749,3,Conjunction,455,6374.0,14.010000228881836
Dissipation,20001749,4,Opposition,629,9203.0,14.630000114440918
Dissipation,20001749,4,Conjunction,600,8807.0,14.680000305175781
Dissipation,20001749,5,Opposition,771,12718.0,16.5
Dissipation,20001749,5,Conjunction,747,11362.0,15.210000038146973
Dissipation,20001754,1,Opposition,158,2804.0,17.75
Dissipation,20001754,1,Conjunction,146,2006.0,13.739999771118164
Dissipation,20001754,2,Opposition,314,4916.0,15.65999984741211
Dissipation,20001754,2,Conjunction,328,4979.0,15.180000305175781
Dissipation,20001754,3,Opposition,476,7134.0,14.989999771118164
Dissipation,20001754,3,Conjunction,516,7917.0,15.34000015258789
Dissipation,20001754,4,Opposition,616,9457.0,15.350000381469727
Dissipation,20001754,4,Conjunction,674,10219.0,15.15999984741211
Dissipation,20001754,5,Opposition,789,11555.0,14.649999618530273
Dissipation,20001754,5,Conjunction,813,12099.0,14.880000114440918
Dissipation,20001796,1,Opposition,154,2164.0,14.050000190734863
Dissipation,20001796,1,Conjunction,140,2115.0,15.109999656677246
Dissipation,20001796,2,Opposition,292,3989.0,13.65999984741211
Dissipation,20001796,2,Conjunction,284,4133.0,14.550000190734863
Dissipation,20001796,3,Opposition,426,5611.0,13.170000076293945
Dissipation,20001796,3,Conjunction,446,6041.0,13.539999961853027
Dissipation,20001796,4,Opposition,576,8153.0,14.149999618530273
Dissipation,20001796,4,Conjunction,594,8196.0,13.800000190734863
Dissipation,20001796,5,Opposition,754,10440.0,13.850000381469727
Dissipation,20001796,5,Conjunction,748,10292.0,13.760000228881836
Dissipation,20001819,1,Opposition,135,2206.0,16.34000015258789
Dissipation,20001819,1,Conjunction,173,3317.0,19.170000076293945
Dissipation,20001819,2,Opposition,307,4765.0,15.520000457763672
Dissipation,20001819,2,Conjunction,312,5631.0,18.049999237060547
Dissipation,20001819,3,Opposition,443,6721.0,15.170000076293945
Dissipation,20001819,3,Conjunction,432,7462.0,17.270000457763672
Dissipation,20001819,4,Opposition,619,9037.0,14.600000381469727
Dissipation,20001819,4,Conjunction,552,8929.0,16.18000030517578
Dissipation,20001819,5,Opposition,782,11276.0,14.420000076293945
Dissipation,20001819,5,Conjunction,698,11434.0,16.3799991607666
Dissipation,20001867,1,Opposition,150,2207.0,14.710000038146973
Dissipation,20001867,1,Conjunction,171,2789.0,16.309999465942383
Dissipation,20001867,2,Opposition,304,4358.0,14.34000015258789
Dissipation,20001867,2,Conjunction,309,5277.0,17.079999923706055
Dissipation,20001867,3,Opposition,475,6300.0,13.260000228881836
Dissipation,20001867,3,Conjunction,461,7478.0,16.219999313354492
Dissipation,20001867,4,Opposition,642,9285.0,14.460000038146973
Dissipation,20001867,4,Conjunction,600,9885.0,16.479999542236328
Dissipation,20001867,5,Opposition,781,11675.0,14.949999809265137
Dissipation,20001867,5,Conjunction,749,11733.0,15.65999984741211
Dissipation,20001868,1,Opposition,165,3276.0,19.850000381469727
Dissipation,20001868,1,Conjunction,159,2464.0,15.5
Dissipation,20001868,2,Opposition,325,5629.0,17.31999969482422
Dissipation,20001868,2,Conjunction,301,4170.0,13.850000381469727
Dissipation,20001868,3,Opposition,493,8412.0,17.059999465942383
Dissipation,20001868,3,Conjunction,459,6421.0,13.989999771118164
Dissipation,20001868,4,Opposition,648,10312.0,15.90999984741211
Dissipation,20001868,4,Conjunction,605,8842.0,14.609999656677246
Dissipation,20001868,5,Opposition,819,13100.0,16.0
Dissipation,20001868,5,Conjunction,748,11366.0,15.199999809265137
Dissipation,20001873,1,Opposition,157,3261.0,20.770000457763672
Dissipation,20001873,1,Conjunction,170,2794.0,16.440000534057617
Dissipation,20001873,2,Opposition,323,6028.0,18.65999984741211
Dissipation,20001873,2,Conjunction,357,4923.0,13.789999961853027
Dissipation,20001873,3,Opposition,496,8777.0,17.700000762939453
Dissipation,20001873,3,Conjunction,498,6724.0,13.5
Dissipation,20001873,4,Opposition,642,11085.0,17.270000457763672
Dissipation,20001873,4,Conjunction,651,8867.0,13.619999885559082
Dissipation,20001873,5,Opposition,799,13397.0,16.770000457763672
Dissipation,20001873,5,Conjunction,805,11092.0,13.779999732971191
Dissipation,20001902,1,Opposition,159,2165.0,13.619999885559082
Dissipation,20001902,1,Conjunction,173,2964.0,17.1299991607666
Dissipation,20001902,2,Opposition,320,4249.0,13.279999732971191
Dissipation,20001902,2,Conjunction,322,5013.0,15.569999694824219
Dissipation,20001902,3,Opposition,477,6434.0,13.489999771118164
Dissipation,20001902,3,Conjunction,487,7622.0,15.649999618530273
Dissipation,20001902,4,Opposition,630,9662.0,15.34000015258789
Dissipation,20001902,4,Conjunction,666,9807.0,14.729999542236328
Dissipation,20001902,5,Opposition,771,11593.0,15.039999961853027
Dissipation,20001902,5,Conjunction,800,11728.0,14.65999984741211
